a=9,e=4,e=6,a=3,e=9,b=a,a=3,e=9,b=e,e=b,a=6,e=5,d=6,b=e,d=8,d=a,e=1,a=6
c=1,a=0,c=5,b=8,d=b,e=8,a=6,e=5,c=a,b=1,c=0,b=a,b=c,e=0,d=4,c=c,c=a,a=6
d=2,c=2,e=c,a=c,a=2,c=a,a=a,a=8,e=5,e=7,d=1,a=e,b=7,b=5,a=e,b=5,b=8,e=7
b=8,c=8,b=4,d=0,c=5,a=3,e=c,e=d,a=9,e=4,b=e,b=9,e=8,b=5,d=e,a=d,b=d,e=8
a=1,b=5,e=5,d=b,c=e,c=c,e=d,c=6,c=e,a=e,e=1,a=3,a=9,d=0,c=6,e=3,b=0,a=9
c=4,a=6,c=8,a=a,c=c,a=a,c=7,a=a,a=c,c=a,a=c,d=0,b=2,a=2,d=d,c=3,a=8,a=8
b=3,d=b,c=0,d=3,d=6,e=7,a=3,d=a,c=a,e=b,c=1,d=c,a=5,e=3,a=7,e=8,d=2,a=7
d=4,c=1,c=d,c=9,c=3,e=1,a=d,c=a,d=3,e=5,b=9,a=8,a=d,e=e,d=e,c=8,a=8,e=5
e=4,e=6,d=9,c=5,d=1,e=e,b=0,a=c,d=e,d=3,d=5,b=4,b=3,a=c,c=b,a=1,c=4,c=4
b=8,b=6,a=b,d=0,b=0,a=3,e=9,a=6,a=7,c=3,a=a,b=4,b=0,a=2,d=4,b=c,b=9,e=9
b=1,e=0,b=b,b=e,c=e,a=e,d=a,e=2,e=c,c=d,a=9,d=7,b=3,d=3,a=a,e=8,d=7,e=8
d=8,e=2,b=7,c=3,e=d,d=e,c=4,c=b,e=d,d=1,a=e,b=b,a=1,a=e,d=7,e=c,b=3,b=3
d=8,d=d,d=4,c=3,e=4,e=c,b=e,b=d,b=0,d=d,d=6,d=c,e=9,a=b,d=6,e=1,b=3,a=0
e=5,c=e,c=8,a=1,d=e,c=4,b=c,e=c,d=c,b=3,a=d,a=5,e=6,c=0,e=2,c=c,e=7,a=5
b=0,e=3,d=b,c=4,a=8,e=7,c=1,e=9,e=1,d=e,d=b,c=a,c=9,c=b,c=7,b=a,a=3,b=8
d=5,d=d,e=4,e=e,c=3,b=c,d=b,e=7,d=6,d=1,c=e,d=6,a=e,a=0,d=d,a=b,c=9,e=7
a=6,a=8,c=a,d=5,a=c,c=a,c=1,b=d,b=9,e=2,d=e,b=3,a=b,d=3,b=b,e=0,e=8,e=8
e=7,d=8,e=d,d=6,a=e,e=9,b=9,d=a,e=6,a=b,c=1,d=a,b=c,c=b,b=4,b=0,c=a,e=6
c=0,b=4,d=b,c=9,c=b,d=3,b=7,d=1,a=b,e=5,c=3,b=5,a=3,d=d,c=0,c=1,b=e,a=3
d=4,d=1,b=d,a=d,c=8,a=4,c=4,b=3,c=0,a=5,b=2,e=3,b=0,e=d,e=9,b=8,a=d,c=0
d=6,b=d,a=9,b=a,d=4,d=d,c=2,b=7,b=b,e=d,b=1,b=3,e=d,a=1,c=7,b=c,d=6,c=7
a=4,a=2,d=5,b=d,d=d,d=9,e=b,b=b,d=2,a=b,d=b,b=d,b=d,a=d,b=1,d=9,d=3,a=5
d=5,a=d,a=6,a=d,c=4,b=1,b=2,e=a,b=5,c=c,e=1,b=2,e=0,c=c,c=a,c=7,b=d,d=5
a=5,e=a,d=a,e=4,d=2,e=a,a=8,d=2,b=a,e=e,d=7,e=4,e=5,c=e,e=e,d=a,a=0,b=8
c=4,e=7,b=8,c=5,e=e,d=5,a=b,d=a,b=4,d=8,b=6,b=b,d=c,c=2,c=d,c=c,d=2,d=2
a=0,c=6,a=7,b=2,a=2,b=b,b=6,b=9,a=c,d=7,e=c,c=7,e=b,c=a,b=2,c=d,b=0,c=7
d=7,c=0,e=1,d=9,c=2,a=1,d=a,a=c,b=d,c=1,e=7,c=d,a=d,b=8,b=4,e=d,b=0,c=1
c=5,c=5,e=0,b=0,d=c,a=3,d=c,c=0,d=c,c=c,a=2,e=d,b=a,d=4,a=7,b=5,d=b,d=5
a=1,c=7,a=1,a=a,e=c,c=8,b=2,b=5,d=3,b=b,c=c,d=e,c=9,a=d,b=5,e=8,e=d,a=7
a=0,c=5,d=9,a=9,e=5,d=6,c=c,e=a,e=4,e=e,d=0,b=2,d=a,a=3,e=b,b=6,c=c,b=6
a=5,b=5,d=9,d=6,e=4,c=9,a=c,b=9,a=a,a=d,c=1,b=c,c=a,e=c,b=d,a=b,a=6,b=6
c=3,a=c,b=5,e=8,d=a,d=c,c=6,b=5,e=c,a=d,e=e,a=0,a=0,c=e,a=d,d=8,d=e,b=5
d=0,b=d,b=1,c=b,c=1,e=4,b=4,e=8,b=e,b=e,c=4,a=e,c=e,b=c,a=e,e=7,c=7,e=7
a=4,b=5,d=3,e=a,b=8,c=4,e=c,c=6,c=8,e=4,b=3,c=e,e=1,d=5,b=3,e=6,e=9,b=3
c=3,d=c,e=d,b=d,d=d,b=7,d=9,d=6,d=5,d=6,b=4,d=2,d=7,b=3,d=7,c=5,d=3,e=3
e=0,c=e,b=3,a=c,d=7,a=9,e=1,e=d,d=3,b=b,a=1,a=b,e=c,d=5,c=d,c=0,d=d,d=5
e=0,b=e,c=e,e=b,d=e,a=6,e=0,c=4,e=d,d=3,a=5,b=e,e=0,d=2,e=a,c=d,c=e,a=5
c=0,a=8,d=5,a=4,a=3,d=6,e=a,e=d,d=1,b=2,d=e,c=4,e=c,e=c,c=7,e=e,a=a,a=3
d=9,a=5,d=d,a=1,b=1,a=6,b=b,b=d,b=1,a=2,a=6,e=b,a=4,d=5,a=6,b=e,c=d,c=5
b=7,b=5,d=4,b=d,c=b,a=9,d=1,a=5,e=4,c=d,c=c,d=7,d=c,d=b,b=c,b=b,a=b,e=4
b=8,d=6,a=6,c=6,e=0,c=e,e=4,e=a,d=a,a=9,e=e,e=6,d=2,a=d,b=8,a=7,e=b,c=0
d=4,d=d,c=d,d=c,c=c,d=3,e=d,a=c,e=d,a=d,e=a,d=2,b=0,c=6,e=e,e=e,b=4,b=4
e=1,c=6,b=c,a=b,c=3,b=8,b=e,c=7,d=0,d=c,c=a,e=8,e=e,b=3,a=4,e=c,a=2,b=3
b=9,d=b,b=3,c=4,a=8,b=a,d=d,d=2,d=0,e=5,a=6,e=d,a=a,d=4,e=6,e=9,d=7,b=8
e=3,e=4,e=7,c=5,d=4,e=e,c=e,e=6,d=c,c=d,b=0,e=5,d=9,a=e,c=8,e=6,e=9,c=8
d=0,e=5,e=d,e=7,b=4,e=3,c=3,b=4,b=9,a=4,a=5,d=2,c=d,a=1,d=9,d=d,c=4,e=3
e=0,d=4,b=e,a=b,d=6,d=8,b=e,b=2,a=6,e=5,d=d,c=0,e=d,e=e,a=b,c=7,b=a,d=8
c=7,b=c,d=6,b=9,c=1,d=1,c=9,e=d,e=c,e=8,a=e,b=6,d=7,a=2,a=a,c=6,b=b,e=8
d=6,d=2,b=d,a=b,d=7,b=9,d=4,e=1,d=3,e=0,d=d,b=4,e=6,e=3,a=6,e=3,c=7,d=3
a=6,c=a,a=1,d=0,b=1,d=0,b=d,c=4,c=a,e=a,b=9,e=1,e=c,e=e,e=8,b=5,d=9,d=9
b=7,d=b,b=9,e=d,a=d,a=e,a=e,a=e,d=d,e=4,c=d,a=4,a=c,b=a,d=e,e=a,b=1,e=7
e=0,a=7,b=3,c=e,a=3,b=6,d=1,b=4,a=1,e=a,e=b,b=a,e=d,d=1,b=d,a=b,a=2,e=1
d=1,e=6,c=d,a=4,c=2,d=a,c=4,a=c,e=7,a=a,a=2,d=c,b=8,c=6,a=2,c=4,c=1,c=1
e=8,d=e,c=9,e=d,d=5,b=d,a=2,d=9,a=d,a=7,b=8,a=7,a=b,d=a,c=d,a=6,a=c,d=8
d=8,c=d,e=3,c=6,b=5,e=8,a=4,c=8,c=8,d=e,a=c,a=3,c=d,a=2,a=0,d=e,e=5,c=8
b=9,d=b,c=5,a=0,b=5,b=b,d=d,b=5,c=d,b=8,a=d,e=b,b=a,d=4,a=9,e=c,e=0,e=0
e=0,d=9,a=4,b=a,a=1,a=a,b=e,a=b,d=a,e=6,b=6,b=d,b=a,a=9,a=0,d=a,a=1,a=1
a=6,c=0,a=a,e=c,a=a,c=0,e=a,e=5,d=4,a=5,c=1,c=c,d=1,d=7,b=0,e=2,a=4,d=7
a=5,d=a,a=2,e=a,b=a,d=d,c=3,b=5,a=0,b=1,e=e,c=6,b=0,b=5,b=d,b=7,b=b,a=0
c=7,a=c,b=a,c=0,e=3,c=0,d=8,d=4,b=1,b=3,c=2,c=e,b=4,a=1,d=6,d=1,b=7,a=1
b=6,b=b,a=2,b=a,a=5,c=5,d=a,c=b,b=d,a=a,e=b,d=7,e=a,d=9,a=7,c=1,e=6,a=7
c=6,d=c,c=c,e=6,a=d,e=9,a=e,b=4,e=c,d=b,a=4,c=0,d=8,a=6,a=8,b=2,c=3,a=8
b=1,a=b,c=4,a=6,c=c,c=7,b=c,c=b,e=5,b=0,b=4,a=8,b=8,e=4,e=0,d=1,a=e,c=7
a=9,c=5,b=c,b=c,a=4,a=1,c=0,d=0,e=c,d=4,b=a,b=a,b=d,c=0,c=c,a=1,b=0,a=1
b=2,e=1,e=e,b=7,d=5,b=5,e=1,c=4,e=e,b=6,c=c,a=4,c=6,a=0,b=5,e=8,c=7,d=5
a=4,c=a,d=a,b=c,b=d,e=6,e=6,b=4,a=d,e=d,c=c,e=0,d=a,d=c,e=9,b=9,a=8,e=9
c=8,b=6,c=1,a=4,a=2,c=c,b=b,c=8,c=0,d=0,c=d,a=0,d=8,c=0,e=3,c=9,b=6,c=9
e=8,c=e,c=7,e=2,e=0,a=4,e=e,b=1,b=c,d=a,b=b,d=a,c=3,e=c,b=6,c=2,a=3,b=6
a=8,e=7,d=e,d=9,a=7,a=d,b=a,c=a,d=6,b=b,c=b,a=2,a=8,b=e,e=8,d=7,c=2,d=7
c=6,a=4,a=a,c=c,c=8,d=2,b=8,d=6,e=d,d=1,d=0,d=e,d=8,e=e,d=0,d=d,c=e,c=6
a=0,c=2,d=3,b=a,a=a,a=7,a=d,d=4,b=0,b=5,a=0,b=6,d=c,c=8,b=5,e=3,c=e,c=3
c=8,b=c,b=2,e=b,e=5,e=3,e=7,d=0,c=4,b=b,b=b,b=9,e=d,e=8,c=5,b=3,e=3,e=3
c=7,d=0,d=8,b=8,d=b,d=c,b=9,a=b,b=1,e=a,d=d,e=d,a=4,d=5,b=e,e=e,d=7,e=7
e=1,c=9,c=c,a=e,e=6,b=0,e=5,e=a,c=5,a=0,d=b,e=3,b=7,b=2,c=4,d=d,b=a,b=0
a=2,c=5,c=2,b=c,c=c,a=6,b=0,d=5,d=c,c=c,d=7,a=3,a=1,c=b,c=5,b=4,a=a,c=5
d=0,e=d,c=2,b=5,b=6,e=1,d=7,b=1,c=c,c=c,c=1,c=0,c=0,d=b,b=0,a=7,a=d,b=0
b=5,a=9,e=b,c=8,d=6,b=0,c=9,b=c,d=5,c=7,b=2,b=d,e=7,a=0,e=6,e=5,a=3,d=5
a=0,d=5,e=0,b=d,b=a,a=d,b=5,a=e,a=a,c=d,e=d,b=b,c=9,e=0,e=2,e=9,c=4,c=4
a=9,b=0,e=6,a=b,b=e,b=7,d=1,c=6,e=b,c=9,c=c,c=4,b=a,d=e,e=b,e=8,e=a,b=0
b=2,e=8,d=4,d=7,d=e,c=2,d=e,b=e,e=7,d=c,b=d,b=6,c=b,c=d,a=e,c=c,a=8,e=7
a=9,a=4,a=a,e=0,a=0,c=a,b=a,c=7,c=0,a=b,c=9,e=2,e=8,a=c,d=c,d=8,e=2,a=9
b=8,e=3,a=b,d=8,b=b,e=6,c=2,d=2,d=b,e=c,a=0,c=4,e=d,e=0,c=7,e=c,e=6,e=6
e=8,a=e,d=8,e=4,e=e,a=5,e=1,e=2,c=a,d=a,b=c,b=8,d=6,b=9,a=a,c=5,b=2,d=6
d=5,e=0,e=5,c=d,e=3,a=0,d=e,b=1,c=1,e=c,d=d,c=9,a=4,d=4,c=1,e=d,b=8,d=4
d=6,a=2,a=8,d=7,b=a,e=0,e=e,b=b,d=4,d=1,d=e,c=d,c=3,a=4,d=e,c=c,a=c,a=3
c=5,b=c,c=5,e=3,b=2,c=5,b=4,d=8,b=c,b=d,a=c,e=0,e=e,d=e,b=0,d=4,e=b,b=0
a=3,c=7,e=5,d=e,b=4,a=a,e=3,c=2,b=3,a=3,c=d,c=9,b=8,e=4,a=a,e=1,e=6,d=5
c=9,e=c,d=8,d=e,d=c,d=5,e=0,a=1,e=e,d=a,e=1,c=e,c=2,b=3,b=4,c=0,c=5,d=1
b=5,a=8,c=a,c=9,a=8,e=b,b=8,c=0,b=9,c=b,a=4,e=b,b=1,a=b,e=2,e=3,c=8,a=1
e=4,e=5,a=0,e=3,a=a,a=6,e=9,b=6,e=e,c=a,c=9,a=7,c=5,b=9,b=c,c=2,e=1,a=7
c=0,e=6,d=c,a=4,e=d,c=9,d=8,b=5,b=7,b=b,e=b,b=c,b=5,a=9,c=5,c=e,e=d,d=8
d=9,b=d,b=6,e=8,b=6,c=5,e=d,b=c,a=e,d=5,b=2,e=b,c=8,c=9,a=6,c=4,b=a,e=2
e=0,d=e,a=0,c=3,b=c,a=e,b=3,a=4,e=3,e=2,a=d,a=4,e=1,e=3,a=2,c=5,a=0,b=3
d=3,b=6,d=d,c=8,e=b,d=e,b=c,a=0,c=6,b=0,e=3,e=e,a=6,d=3,b=7,d=d,a=2,b=7
e=7,d=9,b=6,c=6,e=d,e=9,e=c,a=4,e=e,c=9,d=b,e=4,b=1,b=6,d=0,a=2,a=1,c=9
b=9,b=b,e=7,a=b,b=a,c=9,c=0,c=7,c=6,a=b,d=6,c=2,e=5,a=9,c=b,d=5,c=5,d=5
b=1,e=b,b=1,e=e,c=b,e=c,c=4,b=3,b=3,a=2,e=3,d=9,c=e,b=3,a=9,d=1,a=b,b=3
e=5,a=e,b=5,d=9,a=e,c=6,a=1,d=7,a=7,e=a,c=2,b=d,c=4,a=e,a=d,b=2,e=9,c=4
c=9,a=c,a=a,c=a,e=a,d=6,a=7,d=1,e=6,b=d,e=b,a=4,d=7,c=c,a=0,c=6,d=1,a=0
a=9,e=a,a=6,a=e,e=3,b=1,d=b,d=1,b=d,b=1,e=1,a=e,b=e,a=6,a=5,b=1,b=6,d=1
e=5,b=e,b=4,d=3,d=3,b=e,d=b,b=e,e=4,d=d,e=8,b=0,a=3,d=7,d=d,e=4,d=6,d=6
a=4,c=0,c=a,c=2,e=c,d=e,e=1,a=4,a=d,b=0,b=b,c=7,a=e,c=2,e=c,c=a,d=4,e=2
e=3,d=8,d=d,a=7,b=d,b=2,a=7,a=e,d=6,e=3,d=1,c=9,c=a,a=4,a=8,e=9,b=9,d=1
a=4,a=5,b=a,a=9,a=a,d=7,d=0,b=d,b=d,c=5,c=d,a=d,d=2,b=1,d=7,e=b,e=1,b=1
c=7,e=5,b=c,e=c,a=c,e=4,c=3,b=8,a=a,b=a,a=8,c=1,b=e,b=1,c=b,c=b,e=b,e=1
c=7,d=c,d=3,c=4,a=c,e=7,a=d,a=6,d=5,b=d,c=7,e=9,d=2,c=4,c=e,d=e,a=d,d=9
a=4,a=0,b=0,e=b,a=3,e=5,b=e,c=9,a=a,b=0,c=5,b=5,c=a,d=7,e=e,d=e,c=d,e=5
a=2,d=3,a=0,d=8,a=6,b=a,d=a,c=5,e=b,a=0,d=9,e=7,e=5,c=8,b=b,c=9,d=e,b=6
a=5,d=1,e=d,a=d,b=9,b=d,a=a,b=6,c=9,d=8,b=6,b=e,c=d,c=2,b=2,e=8,c=7,d=8
c=3,e=1,d=3,a=d,a=a,c=1,b=d,e=9,c=b,d=5,b=0,a=d,d=b,a=e,e=8,e=1,b=c,a=9
a=3,d=5,c=7,d=5,e=9,a=8,e=c,b=3,d=d,b=1,d=7,a=7,a=b,e=5,a=9,c=0,a=a,c=0
c=6,e=c,c=e,a=c,b=2,a=e,a=5,e=c,c=7,b=3,c=c,e=c,e=e,d=b,d=5,e=d,c=c,c=7
c=2,e=c,c=5,e=e,d=c,e=d,a=5,e=3,c=6,d=0,e=a,a=8,d=c,d=1,b=c,a=8,a=6,b=6
a=4,c=0,b=a,d=a,d=7,c=8,b=9,e=8,a=0,e=8,c=1,d=1,d=8,c=e,c=2,e=d,a=5,c=2
c=8,c=9,c=9,a=4,c=4,b=2,c=5,b=9,d=4,d=b,a=c,d=6,c=b,c=4,a=5,e=1,d=8,b=9
e=1,e=3,a=e,a=9,c=e,b=c,d=1,e=d,b=a,d=1,e=d,a=e,c=8,c=5,a=b,b=2,b=c,a=9
e=1,a=2,b=4,c=b,c=7,d=e,e=3,a=9,e=6,c=9,d=7,a=d,a=c,c=6,c=3,e=a,c=8,a=9
a=8,c=9,d=6,d=c,b=8,b=6,a=4,a=a,e=b,d=2,c=7,c=5,b=1,c=7,e=8,e=d,a=0,b=1
a=5,a=a,e=5,d=a,a=d,e=8,d=2,c=0,b=5,b=8,c=c,c=c,c=2,e=2,e=5,e=9,d=c,b=8
c=0,b=1,e=6,b=7,c=2,b=6,e=8,e=e,b=5,b=b,e=4,e=7,d=e,d=d,d=6,d=c,d=7,c=2
c=9,a=1,c=a,b=8,a=a,c=a,c=c,a=2,a=c,d=0,c=4,c=d,d=9,b=b,d=c,b=c,b=2,b=2
d=5,c=d,b=6,b=b,e=2,e=4,e=b,c=2,c=c,c=4,e=c,e=b,c=c,a=2,d=3,d=6,e=4,d=6
e=8,a=5,d=8,b=1,d=7,c=b,b=9,d=e,a=6,e=d,d=a,e=1,b=a,c=1,c=9,e=6,b=6,d=6
d=9,e=2,c=0,a=4,c=4,c=e,c=e,e=3,c=2,e=8,b=c,d=0,d=4,c=5,e=e,b=9,c=0,e=8
e=2,e=6,d=1,a=0,e=a,c=1,e=e,c=6,e=a,b=0,d=2,d=d,b=d,e=7,d=0,a=c,b=8,b=8
d=0,b=5,b=9,c=0,d=d,e=0,c=1,b=8,b=0,a=5,c=2,e=6,d=5,b=c,a=7,d=d,c=6,e=6
b=9,d=3,c=d,d=3,b=5,b=1,d=d,d=c,e=6,e=d,c=c,b=c,b=7,c=b,e=b,d=6,e=3,b=7
d=4,e=2,a=4,d=4,e=2,c=3,c=5,a=1,c=3,b=6,d=4,d=5,a=c,b=6,b=a,b=c,e=3,b=3
c=1,c=c,a=4,e=a,a=1,e=c,b=7,d=e,b=8,d=6,c=e,c=7,c=c,e=c,d=c,a=4,b=b,b=8
a=6,d=a,a=3,c=5,b=9,d=8,d=7,b=a,c=0,a=c,e=c,c=3,d=4,b=4,c=7,a=b,e=a,e=4
c=8,e=c,a=6,a=c,a=c,e=8,d=c,a=4,c=8,c=3,d=9,b=3,b=3,d=8,c=2,c=3,c=e,a=4
a=3,c=a,d=a,a=4,c=9,c=8,d=c,e=1,d=c,c=2,c=a,d=c,c=7,b=d,e=c,b=9,b=2,b=2
a=9,d=0,d=5,b=a,d=b,b=0,d=0,b=6,b=5,a=a,d=9,b=8,c=a,e=6,e=5,a=3,d=8,e=5
c=1,b=1,b=3,d=6,d=4,b=c,e=b,e=b,e=d,c=6,e=b,d=d,e=9,a=3,c=5,e=4,c=d,e=4
b=5,d=4,b=b,e=d,a=b,e=7,e=0,e=d,a=a,c=9,a=5,d=1,e=7,e=a,b=2,d=b,c=4,c=4
a=8,e=a,e=3,d=9,d=5,e=e,a=1,e=6,d=a,b=3,a=d,b=b,a=9,b=e,c=a,c=d,a=1,b=6
a=7,d=9,a=3,e=3,a=1,b=a,c=7,d=1,e=2,e=e,e=b,e=9,a=b,c=2,d=a,d=c,c=8,d=2
b=0,b=8,c=b,c=5,b=4,d=c,c=7,b=7,b=6,a=3,b=c,a=b,e=5,b=c,a=2,a=7,b=8,c=7
b=3,c=2,d=0,c=9,a=b,b=8,e=7,b=c,e=2,e=1,e=4,b=4,a=3,e=1,d=c,d=d,e=d,b=4
c=6,c=c,b=7,c=5,a=0,d=7,d=2,b=1,b=0,e=6,a=e,a=e,e=6,d=c,b=9,b=1,d=2,b=1
c=4,c=4,c=c,a=c,c=a,b=0,a=0,b=9,b=c,c=b,a=1,c=3,b=8,d=1,c=b,d=a,b=b,a=1
e=0,c=9,c=c,d=3,c=0,d=c,c=2,d=c,a=6,a=e,e=5,b=8,d=a,b=a,d=b,a=e,e=1,c=2
b=4,a=b,e=9,a=6,a=4,e=b,d=e,a=0,d=1,e=b,c=b,d=3,b=d,e=e,b=9,a=6,a=b,b=9
e=8,e=e,a=e,b=9,b=b,a=e,e=2,e=e,d=7,b=b,d=9,d=5,b=5,e=a,c=4,b=b,a=e,e=8
b=1,e=8,d=9,d=1,d=d,b=d,e=4,c=e,d=9,a=e,d=5,a=2,e=3,d=8,b=d,e=4,b=0,a=2
a=9,c=6,d=a,e=2,d=e,b=7,b=c,d=c,b=c,c=e,a=2,d=4,e=a,d=7,e=2,e=3,e=a,c=2
b=3,e=5,a=4,b=6,b=7,c=1,c=b,b=b,c=a,e=b,c=c,c=e,b=4,b=e,e=5,a=a,c=1,b=7
b=1,b=6,a=b,a=5,c=b,e=3,b=7,e=5,e=5,a=6,c=c,a=3,b=7,b=a,d=0,a=8,e=a,c=6
b=8,e=5,e=e,b=8,a=b,e=3,b=0,e=a,e=5,e=5,a=b,e=e,b=a,a=5,d=5,c=9,b=5,d=5
b=6,e=9,d=e,a=b,e=d,d=a,e=3,d=1,e=9,e=8,a=8,e=6,a=d,b=0,a=9,a=b,a=2,a=2
d=2,d=4,c=6,e=7,d=2,d=7,b=0,b=d,d=4,d=5,d=0,b=b,a=7,e=1,c=b,a=4,e=1,e=1
d=9,d=5,e=d,e=3,b=6,c=e,e=d,e=6,b=0,a=8,a=e,b=d,e=8,e=5,e=b,c=c,a=b,c=3
a=6,c=a,a=a,a=0,a=a,d=3,c=d,c=a,c=4,c=d,d=a,e=1,e=6,d=7,d=9,b=a,d=7,d=7
b=9,c=4,e=b,c=8,d=e,b=d,e=7,b=d,b=c,d=5,a=3,d=0,a=2,a=d,b=5,b=d,e=3,e=3
b=9,b=3,d=b,e=6,d=5,b=d,d=9,a=5,c=7,c=1,a=9,b=1,e=a,d=9,a=0,e=e,b=b,e=9
e=6,a=6,e=a,a=9,a=3,d=e,c=9,a=6,d=0,a=8,c=3,b=2,c=4,a=9,a=c,d=2,c=d,c=2
d=7,b=0,c=6,a=5,e=9,d=2,e=8,b=7,e=c,a=3,d=b,b=d,c=4,e=c,b=b,d=4,e=3,a=3
d=2,d=7,a=d,b=7,e=b,a=7,e=a,b=4,e=b,e=e,e=e,a=4,c=b,e=b,d=c,d=d,a=e,e=4
b=5,d=1,a=6,a=5,b=2,b=d,c=9,d=9,e=c,e=4,b=d,e=d,e=5,b=2,a=e,a=b,c=8,e=5
a=4,b=a,c=a,a=1,e=a,c=b,d=b,e=c,c=9,d=9,c=3,b=9,b=5,a=6,d=2,b=d,a=5,e=4
e=1,d=2,b=2,e=b,c=7,b=0,c=8,c=c,b=7,c=0,a=7,b=8,d=9,b=6,e=c,c=0,b=7,d=9
d=1,a=6,a=d,b=a,c=2,c=5,e=4,e=0,a=9,b=d,a=e,d=0,c=1,a=1,d=7,a=b,e=7,a=1
b=1,d=b,e=b,e=7,c=5,d=5,a=b,a=2,b=b,d=2,e=6,a=2,a=7,a=1,c=8,a=c,c=1,e=6
b=4,c=b,d=2,b=0,c=b,b=b,e=6,c=e,d=3,b=d,e=d,e=c,c=5,e=5,c=4,e=3,d=e,d=3
c=7,a=c,e=c,e=c,b=8,d=b,b=5,d=7,c=3,d=9,a=0,e=b,c=6,d=6,d=e,e=e,e=e,b=5
a=3,c=6,a=3,a=c,e=a,e=7,e=4,c=a,d=7,c=7,a=d,d=0,a=4,b=5,d=8,b=4,c=5,e=4
d=2,c=5,a=2,a=4,e=0,d=0,c=4,e=9,e=9,d=1,a=3,b=5,a=d,c=3,a=7,a=8,c=1,e=9
a=1,c=a,c=7,d=a,a=d,b=a,b=d,b=4,b=5,a=a,b=9,a=0,c=d,b=0,c=9,d=5,c=d,d=5
e=4,b=e,a=4,b=b,b=1,d=7,d=9,b=9,b=9,e=e,e=4,e=e,b=1,d=7,b=d,b=5,c=b,a=4
d=4,e=5,c=e,a=3,a=5,e=c,d=d,e=e,d=a,a=3,e=2,e=d,a=a,e=4,d=6,a=9,a=e,e=4
d=8,b=0,a=3,e=9,c=e,a=9,b=a,d=e,b=3,a=1,a=9,d=0,b=b,c=d,b=5,a=b,e=6,a=5
b=1,b=8,d=b,a=d,e=6,e=e,e=3,a=2,a=a,d=1,c=5,c=3,c=a,a=8,e=1,e=3,a=0,c=2
e=7,b=2,d=8,b=3,a=2,c=7,b=c,b=c,a=b,e=5,a=c,b=8,c=e,a=e,e=e,e=b,a=8,b=8
d=5,e=d,e=1,b=6,e=e,a=e,a=e,a=5,e=5,d=7,d=5,c=a,e=8,e=6,e=4,e=a,b=d,a=5
c=0,e=5,e=0,e=7,e=c,a=7,a=a,b=0,a=3,e=a,b=8,d=3,a=e,d=3,b=7,c=4,e=a,e=3
c=3,a=c,a=7,a=8,a=2,a=1,c=6,c=3,b=c,d=a,d=d,a=3,a=8,c=3,d=0,e=3,e=5,a=8
a=1,d=7,a=8,d=4,b=d,d=d,b=a,d=a,a=a,a=1,c=a,e=b,b=7,c=6,b=2,a=d,d=9,c=6
c=7,c=8,d=c,d=1,e=c,a=6,b=1,c=c,e=b,e=1,d=0,e=2,a=e,d=c,c=0,a=3,a=4,e=2
b=4,b=0,e=8,a=9,e=9,d=4,c=0,c=3,e=6,e=8,a=5,b=e,c=6,c=7,b=a,b=0,b=e,b=8
a=3,c=3,b=c,c=b,a=2,c=4,a=6,c=c,e=a,c=5,d=a,d=6,d=3,b=9,e=5,e=6,b=6,e=6
e=8,b=6,a=b,e=b,d=1,a=5,d=1,d=b,c=5,b=b,c=3,e=d,e=d,e=e,c=2,d=a,e=e,c=2
c=0,d=1,a=9,c=d,a=c,e=1,b=4,d=4,e=8,e=1,c=0,b=c,d=a,c=a,a=4,b=e,b=c,c=1
a=4,e=0,c=9,c=c,b=4,b=4,b=e,e=6,e=9,c=a,a=1,d=9,a=0,e=0,e=d,d=9,b=5,a=0
c=8,a=6,d=c,d=6,e=7,c=e,a=0,c=7,a=d,a=0,e=1,e=2,b=9,a=3,b=a,b=c,d=c,a=3
a=9,d=6,b=4,d=0,b=9,b=4,b=b,a=a,a=2,d=6,c=d,c=8,a=2,d=1,e=4,d=c,c=6,e=4
d=6,d=d,d=d,e=2,c=e,a=c,e=9,a=a,a=a,c=7,c=a,c=d,b=9,e=b,a=7,d=8,c=e,a=7
a=7,a=a,a=a,a=1,c=0,e=c,b=a,d=c,d=e,a=1,b=c,a=d,c=7,a=8,a=6,a=8,b=3,c=7
b=2,e=2,d=8,a=e,b=b,d=2,c=8,d=c,a=2,c=3,d=5,d=8,a=a,d=8,a=0,b=c,d=e,a=0
b=6,a=4,b=0,b=a,e=0,b=0,e=b,e=b,e=b,a=2,d=8,a=3,c=3,d=2,e=b,b=d,e=6,c=3
e=8,d=6,c=d,a=c,e=4,d=2,e=c,a=d,d=c,d=0,a=8,e=3,e=3,d=8,e=4,e=9,e=e,e=9
d=2,a=3,e=d,c=a,d=3,a=5,c=c,a=3,b=8,b=d,b=a,e=e,e=e,b=2,e=c,d=2,c=b,b=2
c=3,e=9,e=4,c=2,b=7,d=c,b=4,c=4,c=4,d=1,c=5,a=c,d=3,e=3,e=5,b=3,c=d,e=5
d=3,e=d,d=0,d=d,c=9,a=c,d=d,d=d,b=5,a=3,a=5,a=c,b=5,d=b,d=c,c=2,c=6,e=3
d=3,c=d,d=c,a=3,b=1,d=a,e=8,c=e,b=9,d=4,c=d,a=4,c=4,d=e,c=b,e=0,e=a,e=4
